File,Club,Pitch,Code,Latitude,Longitude,Province,Country,Division,County,Directions,Twitter,Elevation,annual_rainfall,rain_days,crest_url
Ireland,Kerins O'Rahilly's,,,52.266946,-9.71584,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=52.266946,-9.71584",https://twitter.com/korgaa,5,1354.5,277,
Europe,Kerne Football GaÃ©lique,Stade de Creac'h Gwen,,47.9762132,-4.1043015,Quimper,France,Quimper,France,"https://maps.google.com/?daddr=47.9762132,-4.1043015",,11,1312.696429,268,https://www.oneills.com/media/catalog/category/St-Rynaghs-Football-ICON.png
Ireland,Kerry GAA,Fitzgerald Stadium,,52.066269,-9.511262,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=52.066269,-9.511262",,40,1436.8,273,https://www.oneills.com/media/catalog/category/St-Senans-GAA-Kerry.png
Ireland,Kerry GAA,Austin Stack Park,,52.270042,-9.695771,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=52.270042,-9.695771",,11,1354.5,277,https://www.oneills.com/media/catalog/category/St-Senans-GAA-Kerry.png
Ireland,Kevin Lynch's GAA,Kevin Lynch Park,,54.922705,-6.904493,Ulster,United Kingdom,Derry,Derry,"https://maps.google.com/?daddr=54.922705,-6.904493",https://twitter.com/kevinlynchhc,112,1126.887363,291,https://www.oneills.com/media/catalog/category/St-Kevins-GAA-Kildare.png
Ireland,Kevins GAA,Dolphin Park,Hurling,53.329953,-6.2950785,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.329953,-6.2950785",https://twitter.com/kevinshurling,29,927.5,245,https://www.oneills.com/media/catalog/category/Castlerea-St-Kevins-GAA-Club-Banner.png
Ireland,"Kickham's GAA, Ardoyne",Cliftonville Cricket Ground,,54.6858,-5.9973,Ulster,United Kingdom,Antrim,Antrim,"https://maps.google.com/?daddr=54.6858,-5.9973",https://twitter.com/ardoynegac,119,996.0288462,279,
Ireland,"Kickham's GAC, Creggan",Creggan GAA Grounds,,54.7301,-6.3614,Ulster,United Kingdom,Antrim,Antrim,"https://maps.google.com/?daddr=54.7301,-6.3614",https://twitter.com/kickhamscreggan,86,910.3942308,285,https://www.oneills.com/media/catalog/category/creggankickIconBanner2024.png
Ireland,Kidimo,,,52.614729,-8.809993,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.614729,-8.809993",https://twitter.com/kenrydimo,26,1055.4,257,
Ireland,Kilanerin-Ballyfad GAA,,,52.735337,-6.284048,Leinster,Ireland,Wexford,Wexford,"https://maps.google.com/?daddr=52.735337,-6.284048",https://twitter.com/kilaneringaa,88,1052.9,238,
Ireland,Kilbeggan Shamrocks,,,53.369014,-7.507892,Leinster,Ireland,Westmeath,Westmeath,"https://maps.google.com/?daddr=53.369014,-7.507892",https://twitter.com/kshamrocks,66,986.3,269,https://www.oneills.com/media/catalog/category/rosleashamrocks.png
Ireland,Kilbride,,,52.719653,-6.721237,Leinster,Ireland,Carlow,Carlow,"https://maps.google.com/?daddr=52.719653,-6.721237",https://twitter.com/kilbridegfc1,99,956.4,253,https://www.oneills.com/media/catalog/category/KilbrideGAA-Wicklow-Banner.png
Ireland,Kilbride GAA,,,53.700679,-8.209884,Connacht,Ireland,Roscommon,Roscommon,"https://maps.google.com/?daddr=53.700679,-8.209884",https://twitter.com/gaakilbride,106,1042.1,267,https://www.oneills.com/media/catalog/category/kilbridegaa.png
Ireland,Kilbride GAA,,,53.19752,-6.469276,Leinster,Ireland,Wicklow,Wicklow,"https://maps.google.com/?daddr=53.19752,-6.469276",https://twitter.com/kilbride_gaa,202,910,262,https://www.oneills.com/media/catalog/category/kilbridegaa.png
Ireland,Kilbride GAA,,,53.453252,-6.396768,Leinster,Ireland,Meath,Meath,"https://maps.google.com/?daddr=53.453252,-6.396768",https://twitter.com/kilbridegaa,72,818.2,245,https://www.oneills.com/media/catalog/category/kilbridegaa.png
Ireland,Kilbrin,,,52.210588,-8.837766,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.210588,-8.837766",https://twitter.com/kilbringaaclub,188,1025.1,252,https://www.oneills.com/media/catalog/category/KILBRIN-ICON.png
Ireland,Kilbrittain,,,51.671567,-8.68765,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.671567,-8.68765",https://twitter.com/kilbrittaingaa,42,1400,249,https://www.oneills.com/media/catalog/category/Kilbrittain-Timoleague-Camogie-ClubIconBanner2024.png
Great Britain,Kilburn Gaels,Highgate,,51.5770842,-0.1356207,London,England,London,London,"https://maps.google.com/?daddr=51.5770842,-0.1356207",,86,831.0769231,232,https://www.oneills.com/media/catalog/category/Cavan-Gaels-Banner-Icon.png
Ireland,Kilcar GAA,Towney Park,,54.626195,-8.602701,Ulster,Ireland,Donegal,Donegal,"https://maps.google.com/?daddr=54.626195,-8.602701",https://twitter.com/KilcarGAA,3,1561.979396,312,
Ireland,Kilcavan,,,53.195351,-7.368801,Leinster,Ireland,Laois,Laois,"https://maps.google.com/?daddr=53.195351,-7.368801",,112,905.1,247,
Ireland,Kilclonfert,,,53.328171,-7.347666,Leinster,Ireland,Offaly,Offaly,"https://maps.google.com/?daddr=53.328171,-7.347666",,106,907.1,255,https://www.oneills.com/media/catalog/category/Kilclonfert-GAA.png
Ireland,Kilcock,,,53.394146,-6.667536,Leinster,Ireland,Kildare,Kildare,"https://maps.google.com/?daddr=53.394146,-6.667536",https://twitter.com/kilcockgaa,79,849,253,https://www.oneills.com/media/catalog/category/kilcockgaa-01.png
Ireland,Kilconieron GAA,,,53.2280439,-8.62925769,Connacht,Ireland,Galway,Galway,"https://maps.google.com/?daddr=53.2280439,-8.62925769",,49,1142.6,269,
Ireland,Kilconly GAA,,,53.5544,-8.91196,Connacht,Ireland,Galway,Galway,"https://maps.google.com/?daddr=53.5544,-8.91196",https://twitter.com/kilconlygaa,45,1237.4,265,https://www.oneills.com/media/catalog/category/Kilconly-GAA-Banner.png
Ireland,Kilcoole GAA,,,53.094769,-6.070664,Leinster,Ireland,Wicklow,Wicklow,"https://maps.google.com/?daddr=53.094769,-6.070664",,24,1133.8,254,https://www.oneills.com/media/catalog/category/Kilcoole-GAA-Icon.png
Ireland,Kilcormac Killoughey,,,53.176372,-7.732654,Leinster,Ireland,Offaly,Offaly,"https://maps.google.com/?daddr=53.176372,-7.732654",https://twitter.com/kk_gaa,60,975.4,257,
Ireland,Kilcotton,,,52.931646,-7.577607,Leinster,Ireland,Laois,Laois,"https://maps.google.com/?daddr=52.931646,-7.577607",https://twitter.com/borriskilcotton,140,885.1,245,
Ireland,Kilcullen,,,53.126941,-6.75478,Leinster,Ireland,Kildare,Kildare,"https://maps.google.com/?daddr=53.126941,-6.75478",https://twitter.com/kilcullengaa,112,863.8,257,
Ireland,Kilcummin,,,52.097933,-9.475604,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=52.097933,-9.475604",https://twitter.com/kilcummingaa,133,1309.1,276,https://www.oneills.com/media/catalog/category/Kilcummin-GAA-Ckub-Banner-Icon.png
Ireland,Kildalkey,Fr. Plunket Park,,53.570848,-6.902001,Leinster,Ireland,Meath,Meath,"https://maps.google.com/?daddr=53.570848,-6.902001",https://twitter.com/kildalkeyc,62,876,251,
Ireland,Kildallan GAA,PÃ¡irc na ChÃ©ad Ultach,,54.119597,-7.584639,Ulster,Ireland,Cavan,Cavan,"https://maps.google.com/?daddr=54.119597,-7.584639",https://twitter.com/kildallangfc,59,991.6167582,289,https://www.oneills.com/media/catalog/category/KILDALLAN-GAA.png
Ireland,Kildangan,,,53.100257,-7.000252,Leinster,Ireland,Kildare,Kildare,"https://maps.google.com/?daddr=53.100257,-7.000252",https://twitter.com/kildangangaa,68,860,256,https://www.oneills.com/media/catalog/category/Kildangan-GAA-_cIconBanner2023.png
Ireland,Kildangan,Puckane,,52.930071,-8.243692,Munster,Ireland,Tipperary,Tipperary,"https://maps.google.com/?daddr=52.930071,-8.243692",https://twitter.com/kiladangangaa,56,929.7,246,https://www.oneills.com/media/catalog/category/Kildangan-GAA-_cIconBanner2023.png
Ireland,Kildare GAA,St Conleth's Park,,53.179575,-6.79698,Leinster,Ireland,Kildare,Kildare,"https://maps.google.com/?daddr=53.179575,-6.79698",,95,862,263,https://www.oneills.com/media/catalog/category/Kildare-LGFA-Banner-Icon.png
Ireland,Kildavin/Clonegal,,,52.683283,-6.675586,Leinster,Ireland,Carlow,Carlow,"https://maps.google.com/?daddr=52.683283,-6.675586",https://twitter.com/kc_gaa,45,956.4,253,
Ireland,Kildorrery,,,52.244022,-8.428417,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.244022,-8.428417",https://twitter.com/kdygaa,111,1060.3,258,https://www.oneills.com/media/catalog/category/Kildorrery-GAA-ICON-21-WHT.png
Ireland,Kildysart,,,52.666154,-9.111424,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.666154,-9.111424",https://twitter.com/kildysartgaa,9,1142.3,267,https://www.oneills.com/media/catalog/category/Kildysart-Banner-Icon.png
Ireland,Kileevan Sarsfields,Sarsfields Park,,54.164385,-7.142703,Ulster,Ireland,Monaghan,Monaghan,"https://maps.google.com/?daddr=54.164385,-7.142703",https://twitter.com/killeevangaa,92,987.7,264,https://www.oneills.com/media/catalog/category/Killeevan-Sarsfields-GFC.png
Ireland,Kilfenora,,,52.994518,-9.234056,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.994518,-9.234056",https://twitter.com/kilfenoragaa,66,1419.7,276,https://www.oneills.com/media/catalog/category/KILFENORA.png
Ireland,Kilfian GAA,Kilfian,,54.200163,-9.354514,Connacht,Ireland,Mayo,Mayo,"https://maps.google.com/?daddr=54.200163,-9.354514",https://twitter.com/KilfianGAAMayo,45,1211.5,286,
Ireland,Kilgarvan,Clontoo,,51.904568,-9.452148,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=51.904568,-9.452148",https://twitter.com/kilgarvangaa,53,1793.4,282,
Ireland,Kilglass Gaels,,,53.826649,-7.970465,Connacht,Ireland,Roscommon,Roscommon,"https://maps.google.com/?daddr=53.826649,-7.970465",https://twitter.com/kilglass_gaels,68,987.2,272,https://www.oneills.com/media/catalog/category/Enniscrone-Kilglass-banner-icon.png
Ireland,Kilgobnet,Kilgobinet GAA Pitch,,52.156284,-7.652759,Munster,Ireland,Waterford,Waterford,"https://maps.google.com/?daddr=52.156284,-7.652759",,127,1537.6,257,https://www.oneills.com/media/catalog/category/KilgobnetGAA-Banner.png
Ireland,Kilkenny GAA,Nowlan Park,,52.656324,-7.241951,Leinster,Ireland,Kilkenny,Kilkenny,"https://maps.google.com/?daddr=52.656324,-7.241951",,55,909.3,247,https://www.oneills.com/media/catalog/category/St.-Patricks-GAA-KilkennyIconBanner2024.png
Ireland,Kilkerly Emmets,,,54.008474,-6.466679,Leinster,Ireland,Louth,Louth,"https://maps.google.com/?daddr=54.008474,-6.466679",,48,884.6,254,
Ireland,Kill,,,53.244591,-6.598358,Leinster,Ireland,Kildare,Kildare,"https://maps.google.com/?daddr=53.244591,-6.598358",https://twitter.com/anchillgaa,97,804.3,262,https://www.oneills.com/media/catalog/category/ShankillGAA-ICON.png
Ireland,Kill,,,52.178278,-7.336514,Munster,Ireland,Waterford,Waterford,"https://maps.google.com/?daddr=52.178278,-7.336514",https://twitter.com/kill_gaa,83,1340.5,256,https://www.oneills.com/media/catalog/category/ShankillGAA-ICON.png
Ireland,Kill Shamrocks,Rathluden Park,,54.054796,-7.135233,Ulster,Ireland,Cavan,Cavan,"https://maps.google.com/?daddr=54.054796,-7.135233",https://twitter.com/killshamrocks,68,982.8928571,287,https://www.oneills.com/media/catalog/category/stbrigidskillashee-01.png
Ireland,Killala GAA,Gerry Maheady Memorial Park,,54.202404,-9.240458,Connacht,Ireland,Mayo,Mayo,"https://maps.google.com/?daddr=54.202404,-9.240458",https://twitter.com/killalagaa,24,1238.9,291,https://www.oneills.com/media/catalog/category/Killala-GAA.png
Ireland,Killanena,,,52.994907,-8.733923,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.994907,-8.733923",https://twitter.com/killanenagaa,99,1125.4,265,https://www.oneills.com/media/catalog/category/KillanenaGAA-Banner.png
Ireland,Killannin GAA,Malonely Park,,53.38691,-9.226888,Connacht,Ireland,Galway,Galway,"https://maps.google.com/?daddr=53.38691,-9.226888",https://twitter.com/killanningaa,18,1308,272,
Ireland,Killanny Geraldines,PÃ¡irc Eanna,,53.963288,-6.64651,Ulster,Ireland,Monaghan,Monaghan,"https://maps.google.com/?daddr=53.963288,-6.64651",https://twitter.com/killannygfc,32,838.2,243,https://www.oneills.com/media/catalog/category/killanny-ladies.png
Ireland,Killarney Legion,,,52.072615,-9.508591,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=52.072615,-9.508591",https://twitter.com/legiongaa,42,1436.8,273,
Ireland,Killavilla,,,52.960972,-7.732701,Leinster,Ireland,Offaly,Offaly,"https://maps.google.com/?daddr=52.960972,-7.732701",https://twitter.com/killavillagaa,112,1010.7,264,
Ireland,Killavullen,,,52.148761,-8.512461,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.148761,-8.512461",https://twitter.com/killavullengaa,40,1154.6,250,https://www.oneills.com/media/catalog/category/Killavullen-GAA-IconBanner2024.png
Ireland,Killea,Tommy Treacy GAA,,52.82393,-7.870476,Munster,Ireland,Tipperary,Tipperary,"https://maps.google.com/?daddr=52.82393,-7.870476",,159,970.9,251,https://www.oneills.com/media/catalog/category/Killea-GAA.png
Ireland,Killeagh,PÃ¡irc Ui Chinneide,,51.940398,-8.002623,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.940398,-8.002623",https://twitter.com/killeaghgaa,19,1312,245,https://www.oneills.com/media/catalog/category/KilleaghGAA-Banner.png
Ireland,Killeedy,,,52.377169,-9.042471,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.377169,-9.042471",https://twitter.com/killeedygaa,95,1035.7,265,https://www.oneills.com/media/catalog/category/Killeedy--GAA-Crest.png
Ireland,Killeigh,,,53.215329,-7.446874,Leinster,Ireland,Offaly,Offaly,"https://maps.google.com/?daddr=53.215329,-7.446874",https://twitter.com/clodiaghgaels,94,980.5,250,
Ireland,Killenaule,James Simpson Memorial Stadium,,52.563753,-7.669372,Munster,Ireland,Tipperary,Tipperary,"https://maps.google.com/?daddr=52.563753,-7.669372",,155,944.7,247,https://www.oneills.com/media/catalog/category/KillenauleGAALGFA-Banner_1.png
Ireland,Killererin GAA,,,53.48176,-8.72234,Connacht,Ireland,Galway,Galway,"https://maps.google.com/?daddr=53.48176,-8.72234",,60,1153.6,274,
Ireland,Killeshandra Leaguers GAA,Packie Devlin Park,,54.011024,-7.526885,Ulster,Ireland,Cavan,Cavan,"https://maps.google.com/?daddr=54.011024,-7.526885",https://twitter.com/killeshandragaa,63,990.1126374,289,https://www.oneills.com/media/catalog/category/KILLESHANDRA-GFC-THUMBNAIL-TEMPLATE.png
Ireland,Killeshin,PÃ¡irc Uisean,,52.854389,-6.997778,Leinster,Ireland,Laois,Laois,"https://maps.google.com/?daddr=52.854389,-6.997778",https://twitter.com/killeshingaa,83,877.2,242,https://www.oneills.com/media/catalog/category/killeshinladies-96.png
Ireland,Killimer,,,52.626305,-9.390048,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.626305,-9.390048",https://twitter.com/killimergaa,49,1266.5,280,
Ireland,Killimor GAA,,,53.17195,-8.29199,Connacht,Ireland,Galway,Galway,"https://maps.google.com/?daddr=53.17195,-8.29199",,50,984.8,252,https://www.oneills.com/media/catalog/category/Killimor-Camogie-Club-ICON.png
Ireland,Killimordaly Hurling Club,,Hurling,53.30247,-8.623015,Connacht,Ireland,Galway,Galway,"https://maps.google.com/?daddr=53.30247,-8.623015",https://twitter.com/killimordalygaa,69,1075.6,269,https://www.oneills.com/media/catalog/category/St-Josephs-Doora-Barefield-GAA-Club.png
Ireland,Killinkere GAA,Jim Smith Memorial Park,,53.885481,-7.050346,Ulster,Ireland,Cavan,Cavan,"https://maps.google.com/?daddr=53.885481,-7.050346",https://twitter.com/KillinkereGFC,143,1006.357143,281,
Ireland,Killoe Young Emmets,Emmet Park,Football,53.762295,-7.734641,Leinster,Ireland,Longford,Longford,"https://maps.google.com/?daddr=53.762295,-7.734641",https://twitter.com/killoegaa,53,983.7,280,https://www.oneills.com/media/catalog/category/young-irelanders.png
Ireland,Killucan,,,53.511011,-7.135337,Leinster,Ireland,Westmeath,Westmeath,"https://maps.google.com/?daddr=53.511011,-7.135337",https://twitter.com/killucangfc,87,913.9,256,
Ireland,Killurin,,,53.216198,-7.5534,Leinster,Ireland,Offaly,Offaly,"https://maps.google.com/?daddr=53.216198,-7.5534",https://twitter.com/clodiaghgaels,79,953.9,252,
Ireland,Killybegs GAA,Ã‰amonn Byrne Memorial Park,,54.638166,-8.485331,Ulster,Ireland,Donegal,Donegal,"https://maps.google.com/?daddr=54.638166,-8.485331",https://twitter.com/KILLYBEGSGAA,47,1561.979396,312,
Ireland,Killygarry GAA,"Athletic Grounds, Crubany",,53.964688,-7.318857,Ulster,Ireland,Cavan,Cavan,"https://maps.google.com/?daddr=53.964688,-7.318857",https://twitter.com/KillygarryGAA66,163,1013.276099,288,https://www.oneills.com/media/catalog/category/Killygarry-GAA.png
Ireland,Killyon,,,53.484991,-6.97195,Leinster,Ireland,Meath,Meath,"https://maps.google.com/?daddr=53.484991,-6.97195",,69,884.4,254,
Ireland,Kilmacabea,,,51.584417,-9.150025,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.584417,-9.150025",https://twitter.com/kilmacabeagaa,30,1574.2,262,https://www.oneills.com/media/catalog/category/kilmacabea-gaa.png
Ireland,Kilmacanogue GAA,,,53.162557,-6.142518,Leinster,Ireland,Wicklow,Wicklow,"https://maps.google.com/?daddr=53.162557,-6.142518",https://twitter.com/kilmacgaa,125,1159.8,252,https://www.oneills.com/media/catalog/category/THUMBNAIL-KILMACANOGUE.png
Ireland,Kilmacow,Sports Complex,Hurling,52.310343,-7.173136,Leinster,Ireland,Kilkenny,Kilkenny,"https://maps.google.com/?daddr=52.310343,-7.173136",https://twitter.com/kilmacowhurling,13,1217.5,235,https://www.oneills.com/media/catalog/category/Kilmacow-Camogie-THUMB_1.png
Ireland,Kilmacthomas,,,52.202544,-7.424689,Munster,Ireland,Waterford,Waterford,"https://maps.google.com/?daddr=52.202544,-7.424689",https://twitter.com/kilmacthomasgaa,36,1340.5,256,
Ireland,Kilmacud Crokes,Silverpark,,53.2732983,-6.1933803,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.2732983,-6.1933803",https://twitter.com/kcrokesgaaclub,81,1097.4,250,
Ireland,Kilmacud Crokes,Deer Park Pitches (Shared),,53.2940018,-6.218695,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.2940018,-6.218695",https://twitter.com/kcrokesgaaclub,76,927.5,245,
Ireland,Kilmacud Crokes,Glenalbyn,,53.287368,-6.199727,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.287368,-6.199727",https://twitter.com/kcrokesgaaclub,59,927.5,245,
Ireland,Kilmaine GAA,Kilmaine,,53.585553,-9.128521,Connacht,Ireland,Mayo,Mayo,"https://maps.google.com/?daddr=53.585553,-9.128521",https://twitter.com/kilmainegaa,43,1175.1,261,https://www.oneills.com/media/catalog/category/kilmainegaa-17.png
Ireland,Kilmainham,,,53.710995,-6.827317,Leinster,Ireland,Meath,Meath,"https://maps.google.com/?daddr=53.710995,-6.827317",https://twitter.com/kilmainhamgfc,50,859.5,244,https://www.oneills.com/media/catalog/category/Kilmainham-GFC-Banner-Icon.png
Ireland,Kilmainhamwood,,,53.84595,-6.806986,Leinster,Ireland,Meath,Meath,"https://maps.google.com/?daddr=53.84595,-6.806986",,66,877.1,249,https://www.oneills.com/media/catalog/category/Kilmainhamwood-Banner.png
Ireland,Kilmaley,,,52.813996,-9.096353,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.813996,-9.096353",https://twitter.com/kilmaleygaa,56,1198,263,
Ireland,Kilmallock,,,52.39793,-8.573637,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.39793,-8.573637",https://twitter.com/kilmallockgaa,92,1023,261,https://www.oneills.com/media/catalog/category/Kilmallock-GAA-ICON.png
Ireland,Kilmeen/Kilbree,Rossmore,,51.671232,-8.995085,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.671232,-8.995085",https://twitter.com/kilmeenkilbree,71,1489.9,257,
